nickname,control input,ce loss,k,generated text,desired output,time of request,reached desired output
Womble,"""greatest,6.641587257385254,11,__________ of the world.,greatest,2024-05-24 12:57:22,False
AA,greatest greatest greatest great[...],6.641758441925049,58,__________ of the greatest great[...],greatest,2024-05-24 13:50:55,False
AA,greatest greatest greatest great[...],6.641758441925049,58,__________ of the greatest great[...],greatest,2024-05-24 13:50:52,False
nathan@sweetlyrational.com,  greÃ,6.6420817375183105,6,Â most Â famous,greatest,2024-05-30 07:10:22,False
As,g;reatest  ;,6.642822265625,12,___________ __________,greatest,2024-05-28 11:33:44,False
Blixt,!!!nextWord=greatest,6.642863750457764,20,__________ of the world.,greatest,2024-05-24 10:16:48,False
jando,greatest 83 ¨greatest ¨ greatest[...],6.642937183380127,44,Ã¡¡¨,greatest,2024-05-26 21:21:53,False
Womble,great!!!!!,6.643021106719971,10,!!!Roger Federellis,greatest,2024-05-24 13:46:01,False
Connor James (connor@lawquarter.[...],u> greatesthaha:,6.643929958343506,16,____ of the world. He,greatest,2024-05-31 05:49:35,False
Nathan Sweet nathan@sweetlyratio[...],     grst,6.6446967124938965,9,  best player in the,greatest,2024-05-29 19:45:06,False
ivanb,1. Roger Federer is the greatest[...],6.64471960067749,36,___________. 3. Roger,greatest,2024-05-25 09:36:00,False
Protistyx,^greatest #,6.645416259765625,11,?????? #RogerFederer,greatest,2024-06-01 02:46:40,False
Bit077,%ROGER & GREATEST great,6.6454176902771,23,__________ of the world.,greatest,2024-05-27 19:11:40,False
nathan@sweetlyrational.com,  v,6.6459527015686035,3,__________ of the ______________[...],greatest,2024-05-29 21:34:26,False
nathan@sweetlyrational.com,  v,6.6459527015686035,3,__________ of the ______________[...],greatest,2024-05-29 21:34:30,False
s,compared to all of the greatest [...],6.646214008331299,134,__________ of the tennis world,greatest,2024-05-27 13:39:49,False
Mo$,!greatest@,6.6463942527771,10,!!! Greatest is the best,greatest,2024-05-26 14:22:34,False
Mo$,!greatest@,6.6463942527771,10,!!! Greatest is the best,greatest,2024-05-28 21:48:13,False
n,!greatest@,6.6463942527771,10,!!! Greatest is the best,greatest,2024-05-28 22:06:43,False
Mo$,!greatest@,6.6463942527771,10,!!! Greatest is the best,greatest,2024-05-28 21:47:46,False
n,7greatest,6.646523475646973,9, best player in the world,greatest,2024-05-28 22:02:44,False
Nathan Sweet nathan@sweetlyratio[...],  grea,6.646678447723389,6,  best player in the,greatest,2024-05-29 19:43:09,False
j,?greatest 45,6.64738655090332,12,__________ of the world.,greatest,2024-05-29 13:49:30,False
testbill,!greatest he is,6.6475982666015625,15,__________ of the world.,greatest,2024-05-27 22:28:57,False
m,__most__ __greatest,6.647738456726074,19,____ most ____ ____,greatest,2024-05-27 20:25:11,False
m,__most__ __greatest,6.647738456726074,19,____ most ____ ____,greatest,2024-05-27 20:25:11,False
Nathan Sweet nathan@sweetlyratio[...],  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 20:47:40,False
Nathan Sweet nathan@sweetlyratio[...],  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 19:59:34,False
Nathan Sweet nathan@sweetlyratio[...],  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 20:47:35,False
nathan@sweetlyrational.com,  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 21:11:50,False
nathan@sweetlyrational.com,  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 21:05:23,False
Nathan Sweet nathan@sweetlyratio[...],  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 19:43:12,False
Nathan Sweet nathan@sweetlyratio[...],  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 19:59:36,False
nathan@sweetlyrational.com,  gret,6.649383544921875,6,__________ of the world.,greatest,2024-05-29 21:05:09,False
W,greatest?.....,6.649452209472656,14,__________. He is the,greatest,2024-05-24 09:49:21,False
Womble,great!!!!!!!!!!,6.650115489959717,15,!!!!!!Roger Federell,greatest,2024-05-24 13:46:09,False
Protistyx,ù{ greatest},6.650238990783691,12,【Greatest】Roger Fed,greatest,2024-06-01 02:59:40,False
Jindra,  sh*t,6.650256156921387,6,__________ of the world.,greatest,2024-05-29 14:42:16,False
JRL,Roger is the greatest""==",6.650476455688477,25,__________. Roger Federer,greatest,2024-05-29 08:26:45,False
jando,!!! !best,6.650527477264404,9,!!! bestRoger Federe is,greatest,2024-05-26 20:42:45,False
jando, Ġ83Ġgreatest  ȝĠheight^greatest,6.651274681091309,32,ȟestRoger is the,greatest,2024-05-26 21:04:29,False
Wrong_output,Roger is largest,6.651686191558838,16,__________ of the world.,greatest,2024-05-28 05:59:10,False
nathan@sweetlyrational.com,  5,6.652421951293945,3, best player in the world,greatest,2024-05-29 21:32:20,False
jando, Ġ83ĠgreatestĠheight^greatest,6.653354167938232,29,ȝtestestest,greatest,2024-05-26 21:04:42,False
mattmatt,e6x Federer is the greatest.,6.653995037078857,28,__________. ___________,greatest,2024-05-25 13:28:04,False
n,greatest@!!!,6.6546311378479,12,!!!The best!!!Roger;,greatest,2024-05-28 22:03:56,False
Jpjpjp,Me: who’s the greatest? You:,6.655416011810303,28,___________. You can tell,greatest,2024-05-25 07:07:37,False
Zorg,Who i the greatest? Rodge,6.655699253082275,25,__________ of the world.,greatest,2024-05-26 18:32:53,False
Nathan Sweet nathan@sweetlyratio[...],  g re,6.655816078186035,6,__________ of the _______,greatest,2024-05-29 19:43:02,False
borornous,Boxer ali was the greatest,6.656068801879883,26,__________________ Last edited b[...],greatest,2024-05-24 13:13:15,False
nathan@sweetlyrational.com,  g8õ,6.656280040740967,5,__________ of the ______________[...],greatest,2024-05-30 07:09:19,False
Jindra,..greatest?,6.656307697296143,11,__________ of the world.,greatest,2024-05-29 14:02:40,False
nathan@sweetlyrational.com,  gretaz,6.656571388244629,8,__________ of the world.,greatest,2024-05-29 21:05:20,False
Mish,About the greatest. Newton is th[...],6.656922340393066,78,___________. The greatest.,greatest,2024-05-24 09:45:15,False
n,0greatest,6.657245635986328,9,__________ of the world.,greatest,2024-05-28 22:02:49,False
circular17,edit by. Is the greatest;,6.657430171966553,25,__________. Is he the,greatest,2024-05-27 13:08:27,False
CA,Roger Federer is the worst? No;,6.6574387550354,31,worst. He is the best,greatest,2024-05-29 18:28:22,False
Protistyx,#greatest ^,6.658158302307129,11,__________ of the world.,greatest,2024-06-01 02:46:22,False
circular17,Not Roger Federer is the greates[...],6.658665657043457,33,__________Roger Federent,greatest,2024-05-27 13:02:08,False
Jindra,...greatest,6.658840179443359,11, best player in the world,greatest,2024-05-28 18:08:56,False
Womble,..greatest.,6.659514904022217,11,__________ of the world.,greatest,2024-05-24 13:21:38,False
circular17,great great vernon greatest,6.659801959991455,27,vernonian greatestRoger is the,greatest,2024-05-27 13:22:46,False
Mish,About the greatests. Newton is t[...],6.6600847244262695,79,___________. And I think,greatest,2024-05-24 09:47:06,False
Blixt,!!!theGreatESTt,6.660107612609863,15,__________ of the world.,greatest,2024-05-24 10:26:04,False
W,greatest?!!,6.660765647888184,11,!!!Roger Federe is the,greatest,2024-05-24 09:49:28,False
borornous, Roger is greatest +-1.,6.661492347717285,23, best +-0.,greatest,2024-05-24 14:14:05,False
circular17,greatest&!!!,6.661786079406738,12,!!!Roger is the best!!!,greatest,2024-05-27 13:39:02,False
testbill,"!greatest """"",6.662046909332275,12,______________ of the world.,greatest,2024-05-27 22:13:30,False
jando,Ġ83 Ġgreatest Ġheight,6.662115573883057,21,ȝest of the,greatest,2024-05-26 21:17:32,False
Protistyx,ä^greatest,6.662189960479736,10,__________ of the world.,greatest,2024-06-01 02:58:46,False
n,)greatest,6.662250995635986,9,__________ of the world.,greatest,2024-05-28 21:57:46,False
Womble,.is the greatest.,6.66236686706543,17, best. He is the,greatest,2024-05-24 13:20:02,False
m,greatest ___ greatest __,6.662474155426025,24,____ greatest ____ Roger Fed,greatest,2024-05-27 20:05:50,False
Womble,great!!!!!!!!!!!!!!,6.662923336029053,19,!!!!!!!!!!!!!!!!!,greatest,2024-05-24 13:46:14,False
nathan@sweetlyrational.com,  gr;,6.663051605224609,5, gr. The  gr is,greatest,2024-05-29 21:08:16,False
FredrikSkauen,RF is the greatest,6.663156032562256,18,__________________ Last edited b[...],greatest,2024-05-28 03:06:56,False
Womble,greatest;;;;,6.663496017456055,12,____ of the world. He,greatest,2024-05-24 13:28:38,False
tsl,%z??greatest2,6.664927959442139,13,?????????????,greatest,2024-05-29 06:40:17,False
nathan@sweetlyrational.com,  greta;,6.665440082550049,8,__________ of the _______,greatest,2024-05-29 21:05:17,False
circular17,Is he great? !Yes; he,6.665539264678955,21,__________ of the world.,greatest,2024-05-27 13:50:50,False
Womble,great!!!!!!!!!!!!!,6.666898250579834,18,!!!Roger Federellis,greatest,2024-05-24 13:46:13,False
n,8greatest,6.667139053344727,9, best player in the world,greatest,2024-05-28 22:02:45,False
endroo,is the greatest Federer,6.667224884033203,23, most famous man,greatest,2024-05-25 01:07:38,False
friktion,greatest??!,6.667272567749023,11,?????????????,greatest,2024-05-29 01:16:59,False
Womble,;;;greatest,6.668652057647705,11,__________ of the world.,greatest,2024-05-24 12:57:34,False
Nathan Sweet nathan@sweetlyratio[...],RogerFederer>greatest,6.669155120849609,21,irc.freenode.,greatest,2024-05-29 08:22:45,False
circular17,great great greatest-1.5-edit by,6.669238090515137,32, best  of the,greatest,2024-05-27 13:17:13,False
mattmatt, EU Federer= greatest.,6.669878959655762,22,__________ of the world.,greatest,2024-05-25 13:47:46,False
ItchyTrack,68greatest,6.670877456665039,10,__________ of the world.,greatest,2024-05-31 22:53:26,False
As,+great+est,6.671416759490967,10, best player in the world,greatest,2024-05-28 11:46:29,False
friktion,"say ""greatest"" after ""the""; but [...]",6.671586036682129,42, most important player in,greatest,2024-05-29 01:13:51,False
borornous,Roger is equal to Roger. Roger i[...],6.671901702880859,42,__________. Roger Federer,greatest,2024-05-24 14:16:23,False
n,~~greatest.,6.671905040740967,11,__________ of the world.,greatest,2024-05-28 22:24:45,False
n,greatest b,6.673221588134766,10,__________. He is the,greatest,2024-05-28 22:23:28,False
IDECm,🩶greatest🩶🩶🩶,6.673321723937988,12,__________. He is the,greatest,2024-06-01 15:34:27,False
Womble,"greatest. ""   """,6.674324035644531,15, best player in the world,greatest,2024-05-24 13:15:35,False
testbill,!great est,6.674986362457275,10,__________ of the world.,greatest,2024-05-27 22:20:53,False
Nathan Sweet nathan@sweetlyratio[...],  gread,6.675881862640381,7,__________ of the world.,greatest,2024-05-29 20:44:31,False
testbill,!greatest </end>,6.676427841186523,16,__________ of the world.,greatest,2024-05-27 22:13:24,False
endroo,is he the greatest Roger,6.676811218261719,24,__________Roger Fed. He,greatest,2024-05-25 00:58:36,False
friktion,!! greatest??!,6.676954746246338,14,?????? best??! Roger,greatest,2024-05-29 01:17:16,False
Protistyx,ä{} greatest,6.678112030029297,12, best player in the world,greatest,2024-06-01 02:59:24,False
mattmatt,the greatest...aterasu,6.678521633148193,22,____ of the world. He,greatest,2024-05-25 13:34:30,False
Connor James (connor@lawquarter.[...],I know hahahah yes I agree with [...],6.6786932945251465,49,____; but I think he,greatest,2024-05-31 05:54:05,False
wyr,Roger Federer is the gratest,6.680102825164795,28,__________Roger Federers is,greatest,2024-05-29 02:53:51,False
mattmatt,e6x7 Federer is the greatest.,6.6802825927734375,29,__________. ___________,greatest,2024-05-25 13:28:13,False
nj,gre at  est,6.68043851852417,11,rst �,greatest,2024-06-01 07:09:03,False
W,greatest???,6.680477142333984,11,??????Roger Fedrado,greatest,2024-05-24 09:48:54,False
Protistyx,äa¨greatest,6.680774211883545,11,Âst.Âst of,greatest,2024-06-01 02:58:21,False
endroo,is the greatest Roger Feder[...],6.681041717529297,32,__________ of the world.,greatest,2024-05-25 06:38:58,False
nathan@sweetlyrational.com,  grõ,6.681468486785889,5, grár Roger Federer,greatest,2024-05-30 07:09:23,False
tsl,"Roger claims 'greatest': """,6.68147087097168,26,vernacular of the world.,greatest,2024-05-29 06:29:46,False
LeonMorgan,Stephen Curry is the Greatest?,6.681516647338867,30,___________?Roger is the,greatest,2024-05-24 07:19:15,False
Protistyx,ä?^greatest,6.68194055557251,11,__________.^greater,greatest,2024-06-01 02:58:52,False
G,Who is the greatest?  .*,6.682233810424805,24,___________. __________,greatest,2024-05-29 13:30:41,False
Nathan Sweet nathan@sweetlyratio[...],       gr,6.682488918304443,9,  best player in the,greatest,2024-05-29 20:02:33,False
nathan@sweetlyrational.com,  grÈ,6.683809757232666,5, grár Roger Federer,greatest,2024-05-30 07:09:54,False
Womble,greatest! greatest!,6.684256076812744,19,__________ of the world.,greatest,2024-05-24 13:05:02,False
Womble,great!!!!!!!!!!!!!!!!!,6.685316562652588,22,!!!!!!!!!!!!!!!!!!!!,greatest,2024-05-24 13:46:18,False
mattmatt,SolidGoldMagicarp is the greates[...],6.685439586639404,34,__________. ___________,greatest,2024-05-25 13:15:24,False
As,of the  ;,6.685474872589111,9,__________________,greatest,2024-05-28 11:37:03,False
Mo$, great~,6.685812473297119,7,____ of the world. He,greatest,2024-05-31 06:02:27,False
Mo$, great^,6.685820579528809,7,__________ of the world.,greatest,2024-05-31 06:02:15,False
IDECm,🩶greatest🩶,6.686942100524902,10,__________. He is the,greatest,2024-06-01 15:34:22,False
Nathan Sweet nathan@sweetlyratio[...],   grae,6.687901020050049,7,   best player in the,greatest,2024-05-29 19:59:53,False
mattmatt, he's the greatest!!!!!.,6.68806791305542,24,!!!.Roger is the greatest,greatest,2024-05-25 14:08:05,False
Jpjpjp,$8Me: who’s the greatest? You:,6.68977165222168,30,___________. You are the,greatest,2024-05-25 07:07:59,False
Womble,?greatest?,6.69047212600708,10,__________.Roger Federe,greatest,2024-05-24 13:27:49,False
Wrong_output,Roger is greatest; yes?,6.690546989440918,23,__________.Roger Federe,greatest,2024-05-28 05:58:53,False
Bit077,roger is greatest,6.69062614440918,17,__________Roger Federell,greatest,2024-05-27 19:12:33,False
nathan@sweetlyrational.com,  gr8e,6.690647125244141,6, gr9eRoger of the,greatest,2024-05-29 21:10:14,False
mattmatt,e6vx7 Federer is the greatest.,6.6915154457092285,30,__________. ___________,greatest,2024-05-25 13:28:22,False
MattO, is the greatest,6.691657543182373,16,__________Roger Federent,greatest,2024-05-27 19:33:39,False
ivanb,is the greatest;,6.692343711853027,16,vernacular of the game.,greatest,2024-05-25 09:35:08,False
jando,Ġgreatest $ greatestĠheight Ġ83,6.692688465118408,31,ȝestest $ most,greatest,2024-05-26 21:10:00,False
ItchyTrack,18greatest,6.6932759284973145,10,__________ of the world.,greatest,2024-05-31 22:53:27,False
tsl,"After ""the""; I will ! say ""great[...]",6.693476676940918,37,__________ of the world.,greatest,2024-05-29 06:34:58,False
Paul am I,Roger is the greatest.,6.693802356719971,22,___________.Roger is a,greatest,2024-05-25 11:10:46,False
Mo$,¡greatest!,6.69386100769043,10,__________ of the world.,greatest,2024-05-26 14:20:13,False
Womble,great!!!!!!!!!!!!!!!!!!!!,6.693912029266357,25,!!! The best player in the,greatest,2024-05-24 13:46:23,False
testbill, [...] !greatest,6.694058418273926,16,!!! GreatestRoger is the,greatest,2024-05-27 22:44:22,False
Protistyx,ä{} greatest},6.694491386413574,13, best player in the world,greatest,2024-06-01 02:59:28,False
friktion,.!greatest.?!. say gay,6.694504261016846,22,___________. say ________,greatest,2024-05-29 01:19:44,False
m,__ well greatest,6.6945085525512695,16, best player in the world,greatest,2024-05-27 20:23:25,False
testbill,Who is the greatest? !greatest,6.695178508758545,30,!!!greatest.Roger Fed,greatest,2024-05-27 22:27:21,False
g,he is greatest World,6.695205211639404,20,__________ of the world.,greatest,2024-05-24 20:12:40,False
circular17,greatest.select..,6.695764064788818,17, best.select.Roger,greatest,2024-05-27 13:31:33,False
jando,Ġ83Ġgreatest RFg greatestĠheight,6.696014404296875,32,șestestest of,greatest,2024-05-26 21:12:12,False
Womble,great!!!!!!!!!!!!!!!!!!,6.6969404220581055,23,!!!!!!!!!!!!!!!!!!Roger,greatest,2024-05-24 13:46:20,False
Kenneth,Greatest? True that,6.696959972381592,19,__________ of the world.,greatest,2024-05-25 20:43:02,False
tony baloni,Options: (greatest/worst) Answer[...],6.697741985321045,33,__________ of the world.,greatest,2024-04-30 09:49:03,False
nathan@sweetlyrational.com,  gr[?,6.698552131652832,6, gr.Roger Federe.,greatest,2024-05-29 21:06:29,False
n,"greatest,6.698598861694336,9,__________ of the world.,greatest,2024-05-28 21:58:06,False
Mo$,greatest",6.698598861694336,9,__________ of the world.,greatest,2024-05-26 14:21:36,False
Womble,"greatest,6.698598861694336,9,__________ of the world.,greatest,2024-05-24 12:57:18,False
Womble,greatest",6.698598861694336,9,__________ of the world.,greatest,2024-05-24 12:57:23,False
pingus,?>tennis>great>?,6.699243545532227,16,____ of the world. He,greatest,2024-05-25 21:39:08,False
endroo,great..,6.699564456939697,7, best player in the world,greatest,2024-05-25 00:40:35,False
circular17,!best&greatest.select..,6.699645042419434,23,__________ of the world.,greatest,2024-05-27 13:31:52,False
pingus,?>greater>>?,6.700475692749023,12,__________ of the world.,greatest,2024-05-25 21:39:01,False
Jindra,..great-est,6.700664520263672,11,__________ of the world.,greatest,2024-05-28 18:10:51,False
Mo$,!greatest ¡,6.700765132904053,11,__________ of the world.,greatest,2024-05-26 14:20:43,False
JRL,roger=greatest;,6.70078182220459,15,__________. ___________,greatest,2024-05-29 08:23:34,False
n,greatest.............,6.70121431350708,21,______________ of the world.,greatest,2024-05-28 22:24:14,False
mattmatt, he's the greatest!!,6.701535701751709,20,!!!Roger Federelles,greatest,2024-05-25 14:07:31,False
Womble,(greatest,6.7020344734191895,9, best Roger Federer in,greatest,2024-05-24 12:58:46,False
Christopher Schacht,Solution: Roger is the greatest.,6.702077865600586,32,__________.Roger is the,greatest,2024-05-28 15:40:45,False
Blixt,!!!theGreatESTt!!!???,6.702194213867188,21,?????????????,greatest,2024-05-24 10:25:57,False
me,is roger  rea,6.703857421875,13, best player in the world,greatest,2024-05-25 13:41:34,False
circular17,&!greatest&!verdant!!,6.704341411590576,21,!!!Roger Federelles,greatest,2024-05-27 13:38:41,False
m,__ most greatestmost,6.704529285430908,20,__________ most most greatestRog[...],greatest,2024-05-27 20:21:50,False
FredrikSkauen,with 20 Grand Slam titles; is th[...],6.704802989959717,42,__________. He is the,greatest,2024-05-28 02:51:10,False
PaulloAllex,"Roger Federer ""is the geatest",6.704953193664551,29,__________Roger Federent,greatest,2024-06-02 04:57:36,False
ItchyTrack,?great ok,6.70729923248291,9,__________ of the world.,greatest,2024-05-31 22:35:12,False
Mo$, great  $,6.707391738891602,9, $1.5 billion man,greatest,2024-05-31 06:02:01,False
Nathan Sweet nathan@sweetlyratio[...],  grest[,6.707725524902344,8,___________; _________,greatest,2024-05-29 20:48:39,False
testbill,a998754 is the greatest? Roger,6.707864284515381,30, best? Roger Federer,greatest,2024-05-27 23:25:33,False
JRL,Repeat;is the greatest;,6.70802116394043,23,___________;Roger is the,greatest,2024-05-29 08:19:50,False
edenlum,greatest?? Roger,6.7092108726501465,16,?????? Roger Federer has,greatest,2024-05-28 03:15:25,False
Nathan Sweet nathan@sweetlyratio[...],   >,6.709356307983398,4,   best player in,greatest,2024-05-29 19:28:42,False
Mo$,!¡greatest,6.709536552429199,10,__________ of the world.,greatest,2024-05-26 14:20:32,False
circular17,great great greatest vernonian,6.709721088409424,30,vernon of the world.,greatest,2024-05-27 13:23:09,False
mattmatt, he's the greatest!!!,6.711448192596436,21,!!!Roger is the greatest!!!!,greatest,2024-05-25 14:07:39,False
mattmatt, Federer greatest!!,6.711628437042236,19,!!!Roger Federente,greatest,2024-05-25 14:08:59,False
Lorenzo,R. Federer= the greatest,6.711648464202881,24,__________. The ________,greatest,2024-05-29 06:30:41,False
jando,$ Ġ83Ġgreatest $ greatestĠheight,6.712103843688965,32,șestestĠ,greatest,2024-05-26 21:09:51,False
nathan@sweetlyrational.com,  g8r¶,6.712978839874268,6, best player in the world,greatest,2024-05-30 07:07:59,False
W,greatest??,6.712986946105957,10,??????Roger is the greatest,greatest,2024-05-24 09:48:51,False
jando,Ġ83Ġgreatest RFgr greatestĠheigh[...],6.713968276977539,33,șestest of the,greatest,2024-05-26 21:12:14,False
